ID,Year Birth,Education,Relationship Status,Kid in Home,Teen in Home,Date Customer,Recency,Amount of Wines,Amount of Fruits,Amount of Meat Products,Amount of Fish Products,Amount of Sweet Products,Amount of Gold Products,Num of Deals Purchases,Num of Web Purchases,Num of Catalog Purchases,Num of Store Purchases,Num of Web Visits Month,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total Num of Purchases,Total Amount,Age,Age Group,Campaign Participation
4964,1958,PhD,In Relationship,0,0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,17,1158,67,Lansia (>65),No
2461,1955,Master,Single,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,4,43,70,Lansia (>65),No
10736,1971,Bachelor,Single,0,1,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,20,1525,54,Paruh Baya (51-65),No
3194,1974,PhD,Single,0,0,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,18,1230,51,Paruh Baya (51-65),No
10839,1976,Bachelor,In Relationship,1,1,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,4,29,49,Dewasa (36-50),No
49,1970,Bachelor,Single,1,0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,4,25,55,Paruh Baya (51-65),No
4290,1972,Bachelor,In Relationship,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,3,24,53,Paruh Baya (51-65),No
10219,1972,Bachelor,In Relationship,1,0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,4,38,53,Paruh Baya (51-65),No
4211,1986,Below Bachelor's Degree,In Relationship,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,5,57,39,Dewasa (36-50),No
1135,1960,Master,In Relationship,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,7,47,65,Paruh Baya (51-65),No
6299,1968,PhD,Single,0,1,2013-01-02,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,18,813,57,Paruh Baya (51-65),Yes
10846,1978,Master,In Relationship,1,0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,16,629,47,Dewasa (36-50),Yes
347,1976,Bachelor,Single,0,1,2012-09-08,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,13,377,49,Dewasa (36-50),No
6543,1945,Master,In Relationship,0,0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,13,1612,80,Lansia (>65),No
10446,1957,PhD,In Relationship,0,0,2012-11-07,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,16,729,68,Lansia (>65),Yes
3479,1950,Bachelor,Single,0,0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,5,50,75,Lansia (>65),Yes
11075,1978,Bachelor,In Relationship,1,1,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,11,270,47,Dewasa (36-50),No
4442,1961,Bachelor,Single,0,1,2013-04-05,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,7,177,64,Paruh Baya (51-65),No
199,1962,Master,Single,0,0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,12,315,63,Paruh Baya (51-65),Yes
6722,1954,PhD,In Relationship,0,1,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,20,767,71,Lansia (>65),No
796,1965,Below Bachelor's Degree,Single,0,1,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,23,1071,60,Paruh Baya (51-65),No
3749,1973,Bachelor,In Relationship,0,0,2013-03-02,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,23,1580,52,Paruh Baya (51-65),No
8523,1968,Bachelor,In Relationship,1,0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,7,60,57,Paruh Baya (51-65),No
310,1970,Master,In Relationship,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,17,573,55,Paruh Baya (51-65),No
8629,1956,Bachelor,Single,1,1,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,4,41,69,Lansia (>65),No
236,1951,Bachelor,In Relationship,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,7,170,74,Lansia (>65),No
9930,1944,PhD,Single,0,0,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,27,1167,81,Lansia (>65),No
3483,1958,Bachelor,In Relationship,0,0,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,22,1526,67,Lansia (>65),Yes
4599,1976,Master,In Relationship,0,2,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,15,458,49,Dewasa (36-50),No
7326,1971,Master,In Relationship,0,1,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,5,63,54,Paruh Baya (51-65),No
7352,1957,Bachelor,In Relationship,0,1,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,13,405,68,Lansia (>65),No
2350,1972,Bachelor,In Relationship,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,13,1027,53,Paruh Baya (51-65),Yes
9145,1972,Bachelor,Single,0,1,2013-04-06,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,20,1478,53,Paruh Baya (51-65),No
2964,1981,Bachelor,In Relationship,0,0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,4,72,44,Dewasa (36-50),No
5585,1972,Bachelor,Single,1,0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,5,48,53,Paruh Baya (51-65),Yes
9687,1975,Bachelor,Single,0,0,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,15,726,50,Dewasa (36-50),No
3732,1955,Master,In Relationship,0,1,2013-02-04,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,21,860,70,Lansia (>65),No
6303,1986,PhD,In Relationship,0,0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,22,1497,39,Dewasa (36-50),No
11176,1970,PhD,In Relationship,0,1,2014-05-12,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,16,495,55,Paruh Baya (51-65),No
2986,1976,Bachelor,In Relationship,1,1,2014-03-12,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,3,20,49,Dewasa (36-50),No
7462,1954,Bachelor,Single,0,0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,16,570,71,Lansia (>65),No
3900,1972,Bachelor,In Relationship,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,20,769,53,Paruh Baya (51-65),No
7034,1978,Below Bachelor's Degree,In Relationship,1,0,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,5,55,47,Dewasa (36-50),No
9493,1980,PhD,Single,0,0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,17,1808,45,Dewasa (36-50),Yes
1143,1972,Bachelor,In Relationship,1,0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,5,55,53,Paruh Baya (51-65),No
1,1961,Bachelor,Single,0,0,2014-06-15,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,17,577,64,Paruh Baya (51-65),Yes
3855,1963,Bachelor,In Relationship,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,7,162,62,Paruh Baya (51-65),No
5536,1959,Bachelor,In Relationship,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,19,1957,66,Lansia (>65),Yes
5989,1959,Below Bachelor's Degree,Single,0,1,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,23,1576,66,Lansia (>65),No
9499,1954,Bachelor,In Relationship,1,2,2013-05-07,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,14,1616,71,Lansia (>65),Yes
6768,1962,Bachelor,Single,1,2,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,4,36,63,Paruh Baya (51-65),No
2150,1958,PhD,Single,0,1,2013-05-11,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,21,1482,67,Lansia (>65),No
6646,1984,Bachelor,In Relationship,1,0,2014-03-01,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,4,22,41,Dewasa (36-50),No
4887,1976,PhD,Single,1,1,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,5,63,49,Dewasa (36-50),No
8560,1992,Bachelor,Single,0,0,2012-09-10,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,17,680,33,Dewasa Muda (26-35),No
3321,1967,PhD,In Relationship,0,2,2013-05-05,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,17,542,58,Paruh Baya (51-65),No
11003,1980,Below Bachelor's Degree,In Relationship,1,0,2013-10-02,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,5,50,45,Dewasa (36-50),No
10402,1967,Bachelor,In Relationship,1,1,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,4,39,58,Paruh Baya (51-65),No
9904,1956,Bachelor,In Relationship,0,1,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,23,1043,69,Lansia (>65),No
6141,1972,Master,Single,1,0,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,12,385,53,Paruh Baya (51-65),No
5687,1980,Bachelor,Single,0,0,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,26,1633,45,Dewasa (36-50),No
10856,1980,Below Bachelor's Degree,Single,0,1,2013-07-02,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,4,46,45,Dewasa (36-50),No
5121,1977,Bachelor,Single,0,1,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,18,761,48,Dewasa (36-50),Yes
4186,1950,Bachelor,In Relationship,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,6,76,75,Lansia (>65),No
368,1974,Bachelor,In Relationship,0,1,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,11,290,51,Paruh Baya (51-65),No
3312,1988,Bachelor,Single,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,7,89,37,Dewasa (36-50),No
11121,1981,Bachelor,In Relationship,1,0,2012-11-10,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,7,70,44,Dewasa (36-50),No
5332,1960,Below Bachelor's Degree,In Relationship,0,0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,16,1066,65,Paruh Baya (51-65),No
5848,1970,Bachelor,In Relationship,0,0,2014-01-13,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,18,2009,55,Paruh Baya (51-65),Yes
10343,1991,Below Bachelor's Degree,Single,0,0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,17,1345,34,Dewasa Muda (26-35),No
5935,1956,Master,Single,0,1,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,20,764,69,Lansia (>65),No
2895,1963,Bachelor,Single,0,1,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,9,195,62,Paruh Baya (51-65),No
10262,1980,Bachelor,In Relationship,2,0,2013-05-10,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,7,53,45,Dewasa (36-50),No
7848,1974,Bachelor,Single,0,1,2013-06-13,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,11,368,51,Paruh Baya (51-65),No
9477,1954,PhD,In Relationship,0,1,2014-01-11,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,17,544,71,Lansia (>65),No
4856,1957,Below Bachelor's Degree,In Relationship,0,0,2012-11-06,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,24,1853,68,Lansia (>65),Yes
7186,1966,PhD,In Relationship,1,1,2014-05-26,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,4,35,59,Paruh Baya (51-65),Yes
5794,1974,PhD,In Relationship,0,1,2014-03-17,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,15,446,51,Paruh Baya (51-65),Yes
1456,1979,Bachelor,Single,0,1,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,24,1180,46,Dewasa (36-50),No
4877,1973,Master,In Relationship,0,1,2014-03-04,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,4,41,52,Paruh Baya (51-65),No
425,1985,Bachelor,In Relationship,2,0,2013-02-19,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,19,727,40,Dewasa (36-50),No
3007,1966,Bachelor,In Relationship,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,4,40,59,Paruh Baya (51-65),No
1031,1989,Below Bachelor's Degree,In Relationship,0,0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,25,1062,36,Dewasa (36-50),Yes
4297,1969,Bachelor,In Relationship,1,0,2014-01-26,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,5,40,56,Paruh Baya (51-65),No
807,1969,Master,In Relationship,1,1,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,11,292,56,Paruh Baya (51-65),No
9553,1987,Bachelor,In Relationship,0,0,2013-01-09,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,3,15,38,Dewasa (36-50),No
4271,1989,Below Bachelor's Degree,In Relationship,1,0,2012-10-04,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,11,341,36,Dewasa (36-50),No
4120,1975,Below Bachelor's Degree,Single,1,0,2013-12-17,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,11,369,50,Dewasa (36-50),No
2036,1973,PhD,In Relationship,0,1,2013-06-11,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,14,401,52,Paruh Baya (51-65),No
115,1966,Master,Single,0,1,2013-03-26,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,14,393,59,Paruh Baya (51-65),No
4259,1986,Master,Single,2,0,2013-09-24,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,3,10,39,Dewasa (36-50),No
8687,1978,Bachelor,In Relationship,0,1,2013-05-06,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,13,486,47,Dewasa (36-50),No
2447,1979,Bachelor,In Relationship,1,0,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,5,69,46,Dewasa (36-50),No
10140,1983,PhD,In Relationship,0,0,2013-09-28,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,16,1727,42,Dewasa (36-50),Yes
9353,1959,Bachelor,Single,0,1,2014-01-06,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,14,995,66,Lansia (>65),Yes
3623,1976,Bachelor,In Relationship,1,0,2014-06-11,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,7,45,49,Dewasa (36-50),No
738,1981,Below Bachelor's Degree,Single,1,1,2014-04-04,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,8,182,44,Dewasa (36-50),No
7631,1978,Master,In Relationship,1,0,2013-10-06,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,22,989,47,Dewasa (36-50),No
4789,1953,Bachelor,In Relationship,0,0,2013-09-17,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,17,1677,72,Lansia (>65),Yes
773,1971,Master,Single,1,1,2013-06-30,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,16,595,54,Paruh Baya (51-65),No
10602,1983,Bachelor,In Relationship,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,7,156,42,Dewasa (36-50),No
1446,1956,Master,Single,0,0,2014-04-05,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,27,1226,69,Lansia (>65),No
3270,1978,Below Bachelor's Degree,In Relationship,1,0,2013-01-17,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,7,128,47,Dewasa (36-50),No
8443,1972,Bachelor,Single,1,0,2014-02-10,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,6,86,53,Paruh Baya (51-65),Yes
9653,1975,Bachelor,In Relationship,0,1,2012-10-16,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,5,68,50,Dewasa (36-50),No
8916,1975,Bachelor,Single,2,0,2013-07-23,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,3,16,50,Dewasa (36-50),No
8017,1981,Below Bachelor's Degree,In Relationship,1,1,2014-06-19,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,5,55,44,Dewasa (36-50),No
5830,1972,PhD,Single,0,0,2012-09-12,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,21,2114,53,Paruh Baya (51-65),Yes
4597,1970,PhD,In Relationship,0,0,2013-07-02,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,18,2018,55,Paruh Baya (51-65),No
7023,1953,PhD,Single,2,1,2012-11-26,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,11,263,72,Lansia (>65),No
8086,1959,Bachelor,In Relationship,1,1,2013-12-11,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,5,55,66,Lansia (>65),No
8825,1962,Bachelor,In Relationship,1,1,2013-04-01,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,16,564,63,Paruh Baya (51-65),No
2930,1978,Master,Single,0,0,2013-12-16,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,18,1281,47,Dewasa (36-50),No
1928,1973,Bachelor,In Relationship,1,0,2013-02-09,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,5,83,52,Paruh Baya (51-65),Yes
7108,1965,Master,Single,1,1,2012-09-08,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,12,353,60,Paruh Baya (51-65),No
10925,1983,Bachelor,In Relationship,0,0,2014-01-14,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,24,1003,42,Dewasa (36-50),No
9960,1991,Below Bachelor's Degree,Single,1,0,2014-04-30,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,3,14,34,Dewasa Muda (26-35),No
8800,1943,PhD,Single,0,0,2013-02-01,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,22,902,82,Lansia (>65),Yes
9224,1972,PhD,Single,0,1,2012-12-12,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,23,1139,53,Paruh Baya (51-65),No
5519,1956,Bachelor,In Relationship,0,1,2013-08-07,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,19,797,69,Lansia (>65),Yes
5046,1958,Bachelor,Single,0,1,2014-01-23,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,23,1638,67,Lansia (>65),No
7037,1974,PhD,In Relationship,1,0,2013-08-11,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,14,401,51,Paruh Baya (51-65),No
905,1986,Bachelor,Single,1,0,2013-10-22,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,7,84,39,Dewasa (36-50),No
8624,1958,Bachelor,In Relationship,0,0,2013-02-06,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,17,928,67,Lansia (>65),No
8945,1970,Bachelor,Single,0,1,2013-08-16,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,9,203,55,Paruh Baya (51-65),No
6445,1967,Bachelor,In Relationship,0,0,2013-07-14,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,15,858,58,Paruh Baya (51-65),No
2727,1973,Bachelor,In Relationship,0,0,2013-12-04,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,12,409,52,Paruh Baya (51-65),No
6404,1969,Bachelor,In Relationship,1,2,2013-03-24,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,11,282,56,Paruh Baya (51-65),No
11074,1977,Bachelor,Single,0,0,2014-04-09,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,17,1423,48,Dewasa (36-50),No
10150,1961,Bachelor,Single,0,0,2013-11-21,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,18,1449,64,Paruh Baya (51-65),Yes
1968,1971,Bachelor,Single,1,0,2013-12-02,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,3,28,54,Paruh Baya (51-65),No
6534,1974,Bachelor,In Relationship,1,0,2014-01-04,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,5,67,51,Paruh Baya (51-65),No
9485,1986,PhD,In Relationship,0,0,2014-03-10,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,9,199,39,Dewasa (36-50),No
7053,1966,PhD,Single,0,0,2013-06-29,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,21,1453,59,Paruh Baya (51-65),No
4654,1992,Bachelor,In Relationship,0,0,2013-11-07,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,18,1253,33,Dewasa Muda (26-35),No
9760,1963,PhD,Single,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,25,1198,62,Paruh Baya (51-65),Yes
1048,1972,Master,In Relationship,1,0,2013-07-14,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,8,178,53,Paruh Baya (51-65),Yes
10619,1994,Bachelor,Single,0,0,2012-12-03,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,17,1990,31,Dewasa Muda (26-35),Yes
9308,1954,Bachelor,In Relationship,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,13,976,71,Lansia (>65),No
10505,1960,Master,In Relationship,0,0,2013-12-26,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,14,1001,65,Paruh Baya (51-65),No
8362,1982,PhD,In Relationship,0,0,2013-08-07,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,19,1919,43,Dewasa (36-50),Yes
2625,1954,Below Bachelor's Degree,Single,0,1,2013-11-17,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,12,350,71,Lansia (>65),No
4637,1954,PhD,Single,0,0,2013-05-18,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,24,1650,71,Lansia (>65),Yes
9972,1955,PhD,In Relationship,1,1,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,4,46,70,Lansia (>65),Yes
4483,1993,Bachelor,Single,0,0,2013-04-17,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,18,1228,32,Dewasa Muda (26-35),No
4487,1969,Master,Single,1,0,2013-01-24,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,6,95,56,Paruh Baya (51-65),Yes
4988,1948,PhD,In Relationship,1,1,2014-05-04,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,6,62,77,Lansia (>65),No
8931,1986,Bachelor,In Relationship,1,0,2014-05-18,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,25,1761,39,Dewasa (36-50),Yes
5871,1979,Master,In Relationship,0,0,2012-08-31,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,13,467,46,Dewasa (36-50),No
2008,1978,Bachelor,In Relationship,0,0,2014-02-10,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,18,1149,47,Dewasa (36-50),Yes
3139,1982,Below Bachelor's Degree,Single,0,0,2013-12-30,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,18,2052,43,Dewasa (36-50),Yes
10037,1993,Bachelor,Single,0,0,2014-05-04,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,15,1127,32,Dewasa Muda (26-35),No
10673,1976,PhD,In Relationship,0,1,2013-11-17,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,20,1416,49,Dewasa (36-50),No
5303,1974,PhD,In Relationship,0,0,2014-04-08,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,19,1113,51,Paruh Baya (51-65),No
538,1989,Bachelor,Single,1,0,2014-02-10,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,6,125,36,Dewasa (36-50),No
7922,1951,PhD,Single,0,1,2012-08-12,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,23,966,74,Lansia (>65),Yes
5692,1989,Below Bachelor's Degree,In Relationship,1,0,2012-12-22,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,4,32,36,Dewasa (36-50),No
4843,1952,Bachelor,Single,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,18,833,73,Lansia (>65),No
6383,1971,PhD,In Relationship,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,6,46,54,Paruh Baya (51-65),No
1628,1971,Bachelor,In Relationship,0,0,2013-10-24,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,16,960,54,Paruh Baya (51-65),No
1204,1970,PhD,In Relationship,0,1,2013-05-22,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0,27,1829,55,Paruh Baya (51-65),Yes
3673,1971,Bachelor,Single,0,1,2013-07-14,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,23,779,54,Paruh Baya (51-65),No
